test_labels,pred_labels,accuracy,loss_hist
1,1,0.813,0.37342078876901225
4,4,0.813,0.3651591902198473
0,0,0.813,0.3755568876955623
9,9,0.813,0.3657105097038644
7,7,0.813,0.36697418305636004
7,7,0.813,0.3695162679998183
7,7,0.813,0.37084228843826567
7,7,0.813,0.3681901063779871
7,7,0.813,0.3629228178687281
8,8,0.813,0.38006120699574086
3,3,0.813,0.3670029526741784
4,4,0.813,0.3645631918890548
4,3,0.813,0.3660920144757645
6,2,0.813,0.3615597390218833
0,2,0.813,0.36407447835102413
1,1,0.813,0.36662934949478976
5,5,0.813,0.3604891798602329
3,3,0.813,0.3641485294312737
5,5,0.813,0.36074797833896094
3,3,0.813,0.36136279960910433
8,8,0.813,0.3642779839314017
2,2,0.813,0.3757737817162435
3,3,0.813,0.366148370532028
9,7,0.813,0.36319942923922255
4,6,0.813,0.3662181707306262
9,9,0.813,0.36808005673043603
3,3,0.813,0.36037717925151036
6,6,0.813,0.3641489579470422
7,5,0.813,0.3629642767295178
8,8,0.813,0.36104454034892425
8,8,0.813,0.3630262298184725
6,0,0.813,0.35848704018516775
4,4,0.813,0.3588203587924333
2,4,0.813,0.3655237177853931
0,0,0.813,0.36470812893744153
3,8,0.813,0.35738174124841604
7,5,0.813,0.35739003362960103
4,4,0.813,0.35945311979504074
2,2,0.813,0.36103465290639686
4,4,0.813,0.37930362240750376
2,2,0.813,0.3604066579014105
3,3,0.813,0.36412785591648683
2,4,0.813,0.3593947043967105
2,2,0.813,0.3780680542702919
6,2,0.813,0.36004400476338133
2,4,0.813,0.37082090061403833
8,8,0.813,0.3619388777912022
9,9,0.813,0.36641766524512687
0,0,0.813,0.3582472107917906
0,0,0.813,0.35572331146851044
8,8,0.813,0.35709994488378943
6,0,0.813,0.35960494567592466
8,8,0.813,0.35816267751811465
3,3,0.813,0.36568970093964653
8,8,0.813,0.36449929929131747
3,1,0.813,0.3609038508071063
8,8,0.813,0.35740966570226634
8,8,0.813,0.36065910823756886
1,1,0.813,0.3577818890932909
8,8,0.813,0.3596612179462968
1,1,0.813,0.356426854600863
6,6,0.813,0.35388650224939083
8,6,0.813,0.3654209382418544
0,0,0.813,0.3542284125551645
2,2,0.813,0.35523588385379884
3,3,0.813,0.3528950546251821
4,4,0.813,0.3582635368398517
6,6,0.813,0.36418393569045704
9,9,0.813,0.3534372865719029
6,4,0.813,0.3606404834471465
3,3,0.813,0.37226952350943876
3,3,0.813,0.3531097122723416
1,1,0.813,0.3619850650250085
3,4,0.813,0.3559935746705916
9,9,0.813,0.3526106132086713
0,0,0.813,0.353515477912092
5,5,0.813,0.35772427154222386
1,1,0.813,0.35376455802819967
5,8,0.813,0.3633337594206973
2,2,0.813,0.3571160963757629
4,2,0.813,0.3845842793092564
3,3,0.813,0.3507911523078016
3,4,0.813,0.35526079810925404
5,5,0.813,0.35369793285575646
0,0,0.813,0.3511333098300649
2,2,0.813,0.35043269826608225
6,6,0.813,0.35839855477114385
3,8,0.813,0.35811954391382783
3,3,0.813,0.35331423754859675
7,7,0.813,0.35200556805898825
6,1,0.813,0.3599123289106731
4,4,0.813,0.35178982075902604
3,3,0.813,0.3539907088670419
1,1,0.813,0.35380144154145987
7,7,0.813,0.3564937683176889
1,1,0.813,0.349894797336859
9,9,0.813,0.3595058396465788
6,6,0.813,0.3508551146201637
8,8,0.813,0.3735944940328929
3,3,0.813,0.3509682379424769
2,4,0.813,0.3686583102423179
3,3,0.813,0.35391041227373093
1,1,0.813,0.3490841603352756
7,7,0.813,0.36181384715810505
5,5,0.813,0.35119700063298737
8,8,0.813,0.348510350289415
3,2,0.813,0.3491962613566317
3,6,0.813,0.35874784848617736
1,1,0.813,0.35149530481957736
3,4,0.813,0.3514840885785772
9,9,0.813,0.35085252107000975
4,4,0.813,0.34734568038604346
6,8,0.813,0.35166885536395653
2,2,0.813,0.3554458806489986
8,8,0.813,0.3491014901514456
4,4,0.813,0.3518524464612924
7,7,0.813,0.361685362886094
1,1,0.813,0.3625469535175672
2,2,0.813,0.36230532496559453
9,9,0.813,0.3481336325862289
7,7,0.813,0.35125303461619395
1,1,0.813,0.3510937865755039
7,7,0.813,0.35697221118278477
3,0,0.813,0.34957059540164104
4,2,0.813,0.34968231604127226
6,2,0.813,0.3467573339732519
5,9,0.813,0.3460987732827596
7,9,0.813,0.3561731320339437
7,7,0.813,0.35192987893096916
6,6,0.813,0.34709921690346107
0,6,0.813,0.34720661181205614
6,4,0.813,0.35010898284378983
2,2,0.813,0.34927950192143653
4,4,0.813,0.3547724994264751
6,2,0.813,0.34953529847342407
9,9,0.813,0.3469101412846105
3,3,0.813,0.34714377715960226
8,8,0.813,0.355018422525208
2,2,0.813,0.3526376540427665
6,6,0.813,0.3496390371149376
3,3,0.813,0.34745151593007745
5,5,0.813,0.3506582657388995
5,5,0.813,0.3537958509820639
9,9,0.813,0.34412089973417215
0,0,0.813,0.35140980272451583
0,0,0.813,0.3481674539417486
1,1,0.813,0.3505803747762087
0,0,0.813,0.34777308401323076
2,2,0.813,0.3447415584771173
7,7,0.813,0.3448847913274152
6,8,0.813,0.3465440039513645
1,1,0.813,0.34620753023155143
5,5,0.813,0.34854542947718486
5,5,0.813,0.3522168111049345
1,1,0.813,0.3450353311702462
1,1,0.813,0.3421587390506778
3,3,0.813,0.35856921557377053
8,8,0.813,0.3458448763685944
1,1,0.813,0.3452189519446467
3,3,0.813,0.3443500198844344
0,0,0.813,0.35056234336568487
9,9,0.813,0.3486616333887458
4,4,0.813,0.3473175097967867
0,3,0.813,0.3495952399483015
9,9,0.813,0.3445800687815344
8,8,0.813,0.3488071429428568
6,4,0.813,0.35558117598482963
6,6,0.813,0.3452746599635764
8,3,0.813,0.3423278888687635
6,6,0.813,0.34792942270709126
4,6,0.813,0.34490050107935516
1,1,0.813,0.3415221704702122
6,6,0.813,0.34544546516929936
3,3,0.813,0.3449848377143468
3,3,0.813,0.3436845004088273
4,2,0.813,0.34643052430705046
7,7,0.813,0.360261240909825
0,0,0.813,0.3551616183105773
0,0,0.813,0.35594684702274915
2,6,0.813,0.344413734934336
9,9,0.813,0.3416517445878972
0,0,0.813,0.3422351072751951
6,2,0.813,0.3448112018434231
4,4,0.813,0.3443254593439629
8,8,0.813,0.3572394687805994
8,8,0.813,0.3468213448658988
6,6,0.813,0.3429926691968662
7,7,0.813,0.34342245238365066
8,8,0.813,0.35497916239368676
7,7,0.813,0.34648011239734977
3,3,0.813,0.3423496322926395
6,6,0.813,0.33846488180704076
3,3,0.813,0.3402994271632697
1,1,0.813,0.3431078332504267
4,4,0.813,0.3408755370990508
8,8,0.813,0.3432933346322107
9,5,0.813,0.34334469121601247
0,0,0.813,0.3415063541529123
5,5,0.813,0.34087065623867857
1,3,0.813,0.3385093119282437
3,0,0.813,0.33982970542967567
5,5,0.813,0.3405922755561157
3,3,0.813,0.34103110911429946
6,6,0.813,0.34302731872067277
2,2,0.813,0.3431749961635478
5,5,0.813,0.35687919262335194
4,6,0.813,0.34929034151201704
8,8,0.813,0.3384910023902737
1,1,0.813,0.3402531532357803
9,9,0.813,0.3464640987913818
9,9,0.813,0.3584113130936759
2,6,0.813,0.3447696492795871
3,3,0.813,0.33975071245937
0,0,0.813,0.3484361233625975
1,1,0.813,0.33794521229259056
1,1,0.813,0.3399604400172042
5,5,0.813,0.33726769931528705
7,7,0.813,0.3412400957858355
3,1,0.813,0.3450270380539316
6,0,0.813,0.3419576199784881
2,1,0.813,0.34676083438055444
2,2,0.813,0.33910129936435185
0,0,0.813,0.33712702813476536
8,8,0.813,0.3387581192736669
8,8,0.813,0.3400439146319804
7,7,0.813,0.3397236156544792
3,3,0.813,0.3491459097919621
0,0,0.813,0.3413106400529229
1,1,0.813,0.3578941276469405
0,0,0.813,0.34373890727691425
6,6,0.813,0.33877412813078867
8,2,0.813,0.3406658369431586
8,8,0.813,0.3402470704020702
5,5,0.813,0.3435610534191764
0,1,0.813,0.34123410915260627
8,3,0.813,0.3473893506478335
5,5,0.813,0.35618068387946156
8,8,0.813,0.3451882055655678
0,0,0.813,0.3440181607667043
0,0,0.813,0.33825959328646416
6,6,0.813,0.34213624433300516
8,8,0.813,0.33911599521703795
3,3,0.813,0.3369769122383359
7,7,0.813,0.3397732537773764
3,3,0.813,0.33784420926511904
6,3,0.813,0.3402264988927226
5,5,0.813,0.3403891711157219
6,6,0.813,0.3469412570539811
8,8,0.813,0.3447448558175376
8,6,0.813,0.35786575325744274
0,0,0.813,0.3383449135296412
5,5,0.813,0.3365232210814005
2,2,0.813,0.34163426566604144
5,5,0.813,0.34398639872782333
2,4,0.813,0.3372256781677523
3,3,0.813,0.33844152693387014
3,3,0.813,0.3355093359766144
0,0,0.813,0.341875507501276
6,6,0.813,0.3374678054505962
6,6,0.813,0.344095097821179
5,5,0.813,0.33801520448866945
7,7,0.813,0.33887432243611354
8,8,0.813,0.33668094251083774
3,3,0.813,0.3396958400364839
9,9,0.813,0.3378455926672686
5,5,0.813,0.33988830974246637
3,3,0.813,0.3365107178317107
8,8,0.813,0.33419087783962326
6,0,0.813,0.3399191497649589
9,9,0.813,0.33418575138260387
3,3,0.813,0.335665891378732
2,2,0.813,0.3455733415984608
8,8,0.813,0.3357774408358125
0,0,0.813,0.3344341599285147
5,5,0.813,0.33678648908706366
3,6,0.813,0.34339988919354436
0,6,0.813,0.33311068252398335
6,6,0.813,0.3327746555362291
8,8,0.813,0.3355108669946354
3,0,0.813,0.33444131500409857
1,1,0.813,0.33368709801570334
4,6,0.813,0.3438874373962831
4,4,0.813,0.3528790536007439
2,2,0.813,0.33433553453583675
7,9,0.813,0.3360018202981705
7,9,0.813,0.34645351280228154
2,0,0.813,0.3374719902281486
2,4,0.813,0.33879040663354926
0,0,0.813,0.3349527750671416
5,5,0.813,0.34703400156378345
4,4,0.813,0.33439895511644635
9,9,0.813,0.33415494173577637
0,0,0.813,0.33283431343643327
6,6,0.813,0.33789089924119764
6,6,0.813,0.33644668820093154
4,4,0.813,0.3329524474405885
2,2,0.813,0.33924768239801495
0,0,0.813,0.3329357062112046
0,0,0.813,0.3454404146089164
6,2,0.813,0.3345101758513006
8,8,0.813,0.3419781257579628
5,9,0.813,0.3335216940972013
8,8,0.813,0.33575059049115835
8,8,0.813,0.33521311978894003
1,1,0.813,0.3348776638958395
0,0,0.813,0.33568476673708514
0,0,0.813,0.33911877206465374
1,1,0.813,0.3312915304401605
3,3,0.813,0.33659860861663665
3,3,0.813,0.3356976848172009
7,7,0.813,0.33559185808597164
8,8,0.813,0.33851363157402026
3,4,0.813,0.3361520795145671
4,4,0.813,0.33612570306725886
3,3,0.813,0.3384453958317632
1,1,0.813,0.3324409731324764
5,5,0.813,0.3362723895068711
0,0,0.813,0.33722490603512956
3,3,0.813,0.3378913407585097
3,3,0.813,0.33398245319534653
9,9,0.813,0.33957459238986
7,7,0.813,0.34670283297058385
9,9,0.813,0.3520532989813779
1,1,0.813,0.3430875387842638
5,5,0.813,0.33137613304030195
2,2,0.813,0.3313591369093894
9,7,0.813,0.33939545436946233
3,3,0.813,0.3358847213476026
9,9,0.813,0.33610696101754456
1,1,0.813,0.33244613195884726
1,0,0.813,0.3627959534044386
7,7,0.813,0.3356790618668416
0,5,0.813,0.3383481155183023
9,9,0.813,0.3370433062295822
0,0,0.813,0.3326266766033445
8,8,0.813,0.3394313018320708
4,3,0.813,0.33826116267814277
7,7,0.813,0.3310383514637724
5,5,0.813,0.3295953100286095
8,8,0.813,0.33124871424927915
6,4,0.813,0.3344957832106182
3,3,0.813,0.3339330980355392
4,4,0.813,0.33328640117476177
7,7,0.813,0.33052058012370966
4,2,0.813,0.3364772352115805
3,3,0.813,0.3331933941388307
0,0,0.813,0.3307010045941895
4,4,0.813,0.34889281520418286
6,0,0.813,0.33797523155805886
2,2,0.813,0.3317806646454428
2,6,0.813,0.33009695370102615
2,2,0.813,0.331295933541999
3,3,0.813,0.3310276782167781
0,0,0.813,0.33510597809945236
9,9,0.813,0.3359615315331237
8,8,0.813,0.33070627155706567
4,2,0.813,0.3347583515429773
3,3,0.813,0.333179164457601
3,3,0.813,0.33300175227240564
8,8,0.813,0.3433284661164739
1,1,0.813,0.3305205271006468
3,3,0.813,0.3292897724326154
1,1,0.813,0.3325349661209719
4,4,0.813,0.3322809638546332
7,7,0.813,0.3293193615580593
7,7,0.813,0.32906909160188447
8,8,0.813,0.33280840504678066
9,9,0.813,0.32946394596478384
4,4,0.813,0.3279047626874303
0,0,0.813,0.33061125671037184
9,9,0.813,0.33695861531019783
4,4,0.813,0.33005371996534366
5,5,0.813,0.33118834607588477
8,8,0.813,0.33042834501049073
6,2,0.813,0.32878674758464244
4,2,0.813,0.332016036102495
0,6,0.813,0.3406917884836807
7,5,0.813,0.3322382397332585
6,4,0.813,0.3310140211708698
0,0,0.813,0.32996130189990724
9,9,0.813,0.33635799888359247
7,7,0.813,0.34003380924930504
9,9,0.813,0.32894840093495636
5,9,0.813,0.3307844173189263
0,3,0.813,0.3297962856814366
7,7,0.813,0.3361664527274571
4,4,0.813,0.355676932976777
0,0,0.813,0.329335676754559
3,3,0.813,0.3278006212865874
9,9,0.813,0.33258660876094337
3,3,0.813,0.3340739953457913
9,9,0.813,0.3404523479452892
1,1,0.813,0.3288120454853065
6,6,0.813,0.33904977565228867
1,1,0.813,0.3286348776070665
9,9,0.813,0.32787663747033197
4,2,0.813,0.334819940031809
2,2,0.813,0.32874988037586955
9,9,0.813,0.3299770608999782
5,5,0.813,0.3315096197318763
1,1,0.813,0.34205904494360934
8,8,0.813,0.32889657870875455
5,5,0.813,0.32979151204050455
9,9,0.813,0.32937918179545495
7,5,0.813,0.33258264124135944
9,9,0.813,0.3325138691929745
1,1,0.813,0.3269680893324211
6,0,0.813,0.32820645897714223
8,8,0.813,0.32745036331919025
0,0,0.813,0.33238270207638765
0,6,0.813,0.3283734808577819
1,1,0.813,0.3278192937681407
9,9,0.813,0.32935024129593016
1,1,0.813,0.3284210150174737
2,2,0.813,0.3263100573482671
8,8,0.813,0.3298147562247624
0,0,0.813,0.3278732130486343
8,8,0.813,0.32952845309356266
9,9,0.813,0.33488183818851697
4,6,0.813,0.3269685290611696
8,8,0.813,0.32869289299766874
2,6,0.813,0.3287634453421128
2,2,0.813,0.326798368051785
1,1,0.813,0.3264623482279317
2,2,0.813,0.3290226586333491
3,3,0.813,0.32577144803052577
9,9,0.813,0.32813616041481336
5,5,0.813,0.33320572886457195
2,2,0.813,0.33039402632060894
4,3,0.813,0.32890155633550955
5,5,0.813,0.33734691806717987
5,5,0.813,0.33866651696380357
4,4,0.813,0.3287132077774889
9,9,0.813,0.32860176514763767
4,4,0.813,0.33276571687600764
2,2,0.813,0.3276470682895166
5,5,0.813,0.32944360246438986
8,8,0.813,0.33233601258176027
7,7,0.813,0.3274419928174943
7,7,0.813,0.32515138628639934
3,3,0.813,0.32653045643137935
0,6,0.813,0.3305227814478828
9,9,0.813,0.3247267372924422
1,1,0.813,0.32581665657388753
3,3,0.813,0.324893284203334
8,8,0.813,0.32718018423622436
3,3,0.813,0.32842650624503344
6,4,0.813,0.3258432946189843
0,0,0.813,0.3423861676364911
4,4,0.813,0.3331766093252631
9,9,0.813,0.32485164876471867
9,5,0.813,0.3291809755715074
8,8,0.813,0.3309279974605889
9,9,0.813,0.328220982431805
2,2,0.813,0.3270232628426124
1,1,0.813,0.3302197107632255
2,2,0.813,0.33522846698258424
6,6,0.813,0.3306042929437312
6,6,0.813,0.3297192478400137
9,9,0.813,0.3338118336925899
4,3,0.813,0.34500852991552805
2,2,0.813,0.33194482966308547
6,6,0.813,0.3331094233116317
0,0,0.813,0.32715912515842915
0,4,0.813,0.3247160497107671
0,6,0.813,0.3289660325379636
0,0,0.813,0.32625435389481544
9,9,0.813,0.32984449552337647
3,3,0.813,0.3285462431469259
1,1,0.813,0.32748433192056936
3,3,0.813,0.3276881863634805
6,6,0.813,0.3337216600848607
6,0,0.813,0.33057990909215645
6,0,0.813,0.3263350383041849
5,5,0.813,0.3262763145948089
1,2,0.813,0.3317554824208845
4,4,0.813,0.32819207820382545
5,5,0.813,0.3250313053155856
0,0,0.813,0.32445364527263293
3,4,0.813,0.3255934421181759
5,5,0.813,0.3287101876428054
4,4,0.813,0.3300322082937006
9,9,0.813,0.32905407064803394
8,6,0.813,0.334068719452754
8,8,0.813,0.33448626194292685
2,2,0.813,0.33861786184422416
1,1,0.813,0.32389529414139817
3,3,0.813,0.32754615636157103
3,2,0.813,0.3239481489402378
3,3,0.813,0.33867468378869797
6,6,0.813,0.32551694060759234
7,7,0.813,0.32402211604944803
8,8,0.813,0.3292935801226226
3,3,0.813,0.32855971222668134
1,1,0.813,0.33046024104015115
7,7,0.813,0.33509117887464573
7,5,0.813,0.32930345641241154
5,5,0.813,0.3297986054270973
2,2,0.813,0.32305181371131164
4,4,0.813,0.325513950867593
6,0,0.813,0.32610284630401415
8,8,0.813,0.3234316748350671
4,4,0.813,0.3457653489116866
6,6,0.813,0.3286746154420889
2,2,0.813,0.33864322095727994
5,5,0.813,0.32280243165481837
7,7,0.813,0.3338763107992404
2,2,0.813,0.3255891895718945
9,7,0.813,0.33216997465035064
1,1,0.813,0.3366314508195194
9,9,0.813,0.3263540699239908
8,8,0.813,0.32817892338082
5,5,0.813,0.3267119655162233
8,8,0.813,0.32888640452091156
2,2,0.813,0.33072334979965484
6,6,0.813,0.3341375507343834
7,7,0.813,0.3240919157481895
8,8,0.813,0.32310672024311354
7,7,0.813,0.3286173001826581
5,5,0.813,0.3230574206618225
1,1,0.813,0.3281873892932137
5,5,0.813,0.3256294996781759
2,2,0.813,0.32934923837942515
0,0,0.813,0.3242631126058374
3,3,0.813,0.3250112936407623
9,9,0.813,0.33379988441272157
7,9,0.813,0.338914425107784
2,2,0.813,0.32660915613643093
4,4,0.813,0.3254787578253461
4,4,0.813,0.32365295211573525
8,8,0.813,0.32223053077984676
4,4,0.813,0.32290819782676067
4,4,0.813,0.32743468398220305
4,4,0.813,0.3297028483209289
7,7,0.813,0.3263236194797667
2,2,0.813,0.33654701489164446
3,3,0.813,0.3228349497799579
0,6,0.813,0.3226966742627522
8,8,0.813,0.3300870370344286
3,0,0.813,0.3267769558211952
