test_labels,pred_labels,accuracy,loss_hist
8,8,0.804,
6,6,0.804,
6,6,0.804,
6,6,0.804,
7,7,0.804,
0,0,0.804,
5,5,0.804,
3,4,0.804,
7,7,0.804,
6,6,0.804,
8,8,0.804,
8,8,0.804,
9,9,0.804,
5,9,0.804,
5,5,0.804,
9,9,0.804,
4,2,0.804,
8,8,0.804,
3,6,0.804,
4,2,0.804,
4,4,0.804,
7,7,0.804,
0,0,0.804,
1,1,0.804,
8,8,0.804,
2,2,0.804,
1,1,0.804,
5,5,0.804,
0,3,0.804,
8,8,0.804,
5,9,0.804,
5,5,0.804,
5,5,0.804,
8,5,0.804,
1,1,0.804,
4,4,0.804,
5,5,0.804,
6,6,0.804,
9,9,0.804,
8,8,0.804,
8,8,0.804,
7,7,0.804,
5,7,0.804,
3,0,0.804,
7,7,0.804,
8,8,0.804,
6,6,0.804,
6,6,0.804,
6,4,0.804,
8,8,0.804,
1,1,0.804,
6,6,0.804,
0,0,0.804,
1,1,0.804,
4,4,0.804,
7,9,0.804,
6,0,0.804,
1,1,0.804,
8,8,0.804,
1,1,0.804,
2,2,0.804,
9,9,0.804,
4,8,0.804,
2,0,0.804,
2,2,0.804,
7,7,0.804,
5,5,0.804,
7,5,0.804,
6,0,0.804,
6,3,0.804,
9,9,0.804,
1,1,0.804,
6,8,0.804,
9,9,0.804,
7,7,0.804,
6,2,0.804,
7,7,0.804,
0,0,0.804,
8,8,0.804,
2,2,0.804,
3,3,0.804,
4,2,0.804,
1,1,0.804,
1,1,0.804,
2,2,0.804,
0,0,0.804,
2,2,0.804,
9,9,0.804,
0,0,0.804,
4,2,0.804,
4,4,0.804,
2,2,0.804,
8,8,0.804,
6,4,0.804,
6,6,0.804,
0,0,0.804,
7,7,0.804,
1,1,0.804,
6,6,0.804,
4,2,0.804,
4,4,0.804,
0,0,0.804,
1,1,0.804,
9,9,0.804,
6,2,0.804,
4,4,0.804,
9,9,0.804,
9,9,0.804,
3,3,0.804,
1,1,0.804,
9,9,0.804,
4,4,0.804,
5,5,0.804,
3,3,0.804,
0,0,0.804,
0,0,0.804,
8,8,0.804,
8,8,0.804,
8,8,0.804,
2,2,0.804,
7,7,0.804,
5,5,0.804,
0,0,0.804,
0,0,0.804,
9,9,0.804,
2,2,0.804,
3,6,0.804,
6,0,0.804,
0,0,0.804,
4,2,0.804,
3,3,0.804,
7,7,0.804,
7,7,0.804,
1,1,0.804,
1,1,0.804,
6,2,0.804,
3,3,0.804,
2,2,0.804,
9,9,0.804,
7,7,0.804,
7,7,0.804,
5,5,0.804,
6,0,0.804,
8,8,0.804,
8,8,0.804,
6,2,0.804,
0,0,0.804,
4,2,0.804,
2,2,0.804,
2,2,0.804,
8,8,0.804,
5,5,0.804,
7,7,0.804,
9,7,0.804,
6,6,0.804,
7,7,0.804,
2,2,0.804,
5,9,0.804,
4,6,0.804,
8,8,0.804,
1,1,0.804,
7,7,0.804,
1,1,0.804,
5,5,0.804,
6,6,0.804,
9,7,0.804,
5,5,0.804,
2,2,0.804,
1,1,0.804,
8,8,0.804,
1,1,0.804,
2,4,0.804,
3,0,0.804,
4,2,0.804,
8,8,0.804,
4,4,0.804,
0,0,0.804,
1,1,0.804,
4,2,0.804,
0,0,0.804,
9,9,0.804,
7,7,0.804,
7,7,0.804,
7,7,0.804,
7,7,0.804,
7,7,0.804,
8,8,0.804,
3,3,0.804,
4,4,0.804,
4,3,0.804,
6,2,0.804,
0,2,0.804,
1,1,0.804,
5,5,0.804,
3,3,0.804,
5,5,0.804,
3,3,0.804,
8,8,0.804,
2,2,0.804,
3,3,0.804,
9,7,0.804,
4,6,0.804,
9,9,0.804,
3,3,0.804,
6,2,0.804,
7,5,0.804,
8,8,0.804,
8,8,0.804,
6,0,0.804,
4,4,0.804,
2,2,0.804,
0,0,0.804,
3,8,0.804,
7,7,0.804,
4,4,0.804,
2,2,0.804,
4,4,0.804,
2,2,0.804,
3,3,0.804,
2,2,0.804,
2,2,0.804,
6,2,0.804,
2,8,0.804,
8,8,0.804,
9,9,0.804,
0,0,0.804,
0,0,0.804,
8,8,0.804,
6,0,0.804,
8,8,0.804,
3,3,0.804,
8,8,0.804,
3,1,0.804,
8,8,0.804,
8,8,0.804,
1,1,0.804,
8,8,0.804,
1,1,0.804,
6,6,0.804,
8,0,0.804,
0,3,0.804,
2,2,0.804,
3,0,0.804,
4,4,0.804,
6,6,0.804,
9,9,0.804,
6,4,0.804,
3,3,0.804,
3,3,0.804,
1,1,0.804,
3,8,0.804,
9,9,0.804,
0,0,0.804,
5,5,0.804,
1,1,0.804,
5,8,0.804,
2,2,0.804,
4,2,0.804,
3,3,0.804,
3,3,0.804,
5,5,0.804,
0,0,0.804,
2,2,0.804,
6,6,0.804,
3,8,0.804,
3,3,0.804,
7,7,0.804,
6,6,0.804,
4,4,0.804,
3,3,0.804,
1,1,0.804,
7,7,0.804,
1,1,0.804,
9,9,0.804,
6,6,0.804,
8,8,0.804,
3,3,0.804,
2,2,0.804,
3,3,0.804,
1,1,0.804,
7,7,0.804,
5,5,0.804,
8,8,0.804,
3,2,0.804,
3,2,0.804,
1,1,0.804,
3,4,0.804,
9,9,0.804,
4,4,0.804,
6,8,0.804,
2,2,0.804,
8,8,0.804,
4,4,0.804,
7,7,0.804,
1,1,0.804,
2,2,0.804,
9,9,0.804,
7,7,0.804,
1,1,0.804,
7,7,0.804,
3,0,0.804,
4,2,0.804,
6,2,0.804,
5,9,0.804,
7,9,0.804,
7,7,0.804,
6,6,0.804,
0,6,0.804,
6,8,0.804,
2,2,0.804,
4,2,0.804,
6,2,0.804,
9,9,0.804,
3,3,0.804,
8,8,0.804,
2,2,0.804,
6,6,0.804,
3,3,0.804,
5,5,0.804,
5,5,0.804,
9,9,0.804,
0,0,0.804,
0,0,0.804,
1,1,0.804,
0,0,0.804,
2,2,0.804,
7,7,0.804,
6,4,0.804,
1,1,0.804,
5,5,0.804,
5,5,0.804,
1,1,0.804,
1,1,0.804,
3,3,0.804,
8,3,0.804,
1,1,0.804,
3,3,0.804,
0,0,0.804,
9,9,0.804,
4,2,0.804,
0,3,0.804,
9,9,0.804,
8,8,0.804,
6,2,0.804,
6,6,0.804,
8,3,0.804,
6,6,0.804,
4,6,0.804,
1,1,0.804,
6,6,0.804,
3,3,0.804,
3,3,0.804,
4,2,0.804,
7,7,0.804,
0,0,0.804,
0,0,0.804,
2,2,0.804,
9,9,0.804,
0,0,0.804,
6,2,0.804,
4,2,0.804,
8,8,0.804,
8,8,0.804,
6,2,0.804,
7,7,0.804,
8,8,0.804,
7,7,0.804,
3,3,0.804,
6,6,0.804,
3,3,0.804,
1,1,0.804,
4,4,0.804,
8,8,0.804,
9,9,0.804,
0,0,0.804,
5,5,0.804,
1,3,0.804,
3,0,0.804,
5,5,0.804,
3,3,0.804,
6,6,0.804,
2,2,0.804,
5,5,0.804,
4,6,0.804,
8,8,0.804,
1,1,0.804,
9,9,0.804,
9,9,0.804,
2,6,0.804,
3,3,0.804,
0,0,0.804,
1,1,0.804,
1,1,0.804,
5,5,0.804,
7,7,0.804,
3,1,0.804,
6,0,0.804,
2,2,0.804,
2,2,0.804,
0,0,0.804,
8,8,0.804,
8,8,0.804,
7,7,0.804,
3,3,0.804,
0,0,0.804,
1,1,0.804,
0,0,0.804,
6,6,0.804,
8,8,0.804,
8,8,0.804,
5,5,0.804,
0,1,0.804,
8,3,0.804,
5,5,0.804,
8,8,0.804,
0,0,0.804,
0,0,0.804,
6,6,0.804,
8,8,0.804,
3,3,0.804,
7,7,0.804,
3,3,0.804,
6,3,0.804,
5,5,0.804,
6,6,0.804,
8,8,0.804,
8,6,0.804,
0,0,0.804,
5,5,0.804,
2,2,0.804,
5,5,0.804,
2,2,0.804,
3,3,0.804,
3,3,0.804,
0,0,0.804,
6,6,0.804,
6,4,0.804,
5,5,0.804,
7,7,0.804,
8,8,0.804,
3,3,0.804,
9,9,0.804,
5,5,0.804,
3,3,0.804,
8,8,0.804,
6,0,0.804,
9,9,0.804,
3,3,0.804,
2,2,0.804,
8,8,0.804,
0,0,0.804,
5,5,0.804,
3,6,0.804,
0,0,0.804,
6,6,0.804,
8,8,0.804,
3,0,0.804,
1,1,0.804,
4,6,0.804,
4,2,0.804,
2,2,0.804,
7,9,0.804,
7,9,0.804,
2,0,0.804,
2,2,0.804,
0,0,0.804,
5,5,0.804,
4,4,0.804,
9,9,0.804,
0,0,0.804,
6,0,0.804,
6,6,0.804,
4,4,0.804,
2,2,0.804,
0,0,0.804,
0,0,0.804,
6,2,0.804,
8,8,0.804,
5,9,0.804,
8,8,0.804,
8,8,0.804,
1,1,0.804,
0,0,0.804,
0,0,0.804,
1,1,0.804,
3,3,0.804,
3,3,0.804,
7,7,0.804,
8,8,0.804,
3,3,0.804,
4,4,0.804,
3,3,0.804,
1,1,0.804,
5,5,0.804,
0,0,0.804,
3,3,0.804,
3,3,0.804,
9,9,0.804,
7,7,0.804,
9,9,0.804,
1,1,0.804,
5,5,0.804,
2,2,0.804,
9,7,0.804,
3,3,0.804,
9,9,0.804,
1,1,0.804,
1,0,0.804,
7,7,0.804,
0,5,0.804,
9,9,0.804,
0,0,0.804,
8,8,0.804,
4,3,0.804,
7,7,0.804,
5,5,0.804,
8,8,0.804,
6,4,0.804,
3,3,0.804,
4,4,0.804,
7,7,0.804,
4,2,0.804,
3,3,0.804,
0,0,0.804,
4,4,0.804,
6,0,0.804,
2,2,0.804,
2,2,0.804,
2,2,0.804,
3,3,0.804,
0,0,0.804,
9,9,0.804,
8,8,0.804,
4,2,0.804,
3,3,0.804,
3,3,0.804,
8,8,0.804,
1,1,0.804,
3,3,0.804,
1,1,0.804,
4,4,0.804,
7,7,0.804,
7,7,0.804,
8,8,0.804,
9,9,0.804,
4,4,0.804,
0,0,0.804,
9,9,0.804,
4,2,0.804,
5,5,0.804,
8,8,0.804,
6,2,0.804,
4,2,0.804,
0,6,0.804,
7,5,0.804,
6,4,0.804,
0,0,0.804,
9,9,0.804,
7,7,0.804,
9,9,0.804,
5,9,0.804,
0,3,0.804,
7,7,0.804,
4,4,0.804,
0,0,0.804,
3,3,0.804,
9,9,0.804,
3,2,0.804,
9,9,0.804,
1,1,0.804,
6,2,0.804,
1,1,0.804,
9,9,0.804,
4,4,0.804,
2,2,0.804,
9,9,0.804,
5,5,0.804,
1,1,0.804,
8,8,0.804,
5,5,0.804,
9,9,0.804,
7,5,0.804,
9,9,0.804,
1,1,0.804,
6,0,0.804,
8,8,0.804,
0,0,0.804,
0,0,0.804,
1,1,0.804,
9,9,0.804,
1,1,0.804,
2,2,0.804,
8,8,0.804,
0,0,0.804,
8,8,0.804,
9,9,0.804,
4,6,0.804,
8,8,0.804,
2,2,0.804,
2,2,0.804,
1,1,0.804,
2,2,0.804,
3,2,0.804,
9,9,0.804,
5,5,0.804,
2,2,0.804,
4,3,0.804,
5,5,0.804,
5,5,0.804,
4,4,0.804,
9,9,0.804,
4,4,0.804,
2,2,0.804,
5,5,0.804,
8,8,0.804,
7,7,0.804,
7,7,0.804,
3,3,0.804,
0,6,0.804,
9,9,0.804,
1,1,0.804,
3,3,0.804,
8,8,0.804,
3,3,0.804,
6,4,0.804,
0,0,0.804,
4,4,0.804,
9,9,0.804,
9,9,0.804,
8,8,0.804,
9,9,0.804,
2,2,0.804,
1,1,0.804,
2,2,0.804,
6,6,0.804,
6,6,0.804,
9,9,0.804,
4,3,0.804,
2,2,0.804,
6,2,0.804,
0,0,0.804,
0,0,0.804,
0,0,0.804,
0,0,0.804,
9,9,0.804,
3,3,0.804,
1,1,0.804,
3,3,0.804,
6,2,0.804,
6,0,0.804,
6,0,0.804,
5,5,0.804,
1,2,0.804,
4,4,0.804,
5,5,0.804,
0,0,0.804,
3,3,0.804,
5,5,0.804,
4,2,0.804,
9,9,0.804,
8,6,0.804,
8,8,0.804,
2,2,0.804,
1,1,0.804,
3,3,0.804,
3,2,0.804,
3,3,0.804,
6,6,0.804,
7,7,0.804,
8,8,0.804,
3,3,0.804,
1,1,0.804,
7,7,0.804,
7,5,0.804,
5,5,0.804,
2,2,0.804,
4,2,0.804,
6,0,0.804,
8,8,0.804,
4,4,0.804,
6,6,0.804,
2,2,0.804,
5,5,0.804,
7,7,0.804,
2,2,0.804,
9,9,0.804,
1,1,0.804,
9,9,0.804,
8,8,0.804,
5,5,0.804,
8,8,0.804,
2,2,0.804,
6,6,0.804,
7,7,0.804,
8,8,0.804,
7,7,0.804,
5,5,0.804,
1,1,0.804,
5,5,0.804,
2,2,0.804,
0,0,0.804,
3,3,0.804,
9,9,0.804,
7,9,0.804,
2,2,0.804,
4,4,0.804,
4,4,0.804,
8,8,0.804,
4,2,0.804,
4,4,0.804,
4,2,0.804,
7,7,0.804,
2,2,0.804,
3,3,0.804,
0,0,0.804,
8,8,0.804,
3,0,0.804,
2,2,0.804,
3,3,0.804,
5,5,0.804,
0,8,0.804,
5,5,0.804,
8,8,0.804,
4,4,0.804,
8,8,0.804,
1,1,0.804,
8,8,0.804,
3,3,0.804,
0,0,0.804,
0,0,0.804,
0,0,0.804,
9,9,0.804,
7,7,0.804,
0,0,0.804,
7,7,0.804,
6,0,0.804,
2,2,0.804,
8,7,0.804,
1,1,0.804,
5,5,0.804,
3,3,0.804,
0,0,0.804,
8,8,0.804,
7,7,0.804,
2,2,0.804,
0,0,0.804,
1,1,0.804,
4,6,0.804,
6,0,0.804,
7,7,0.804,
7,7,0.804,
1,1,0.804,
4,4,0.804,
4,6,0.804,
2,2,0.804,
9,9,0.804,
7,7,0.804,
7,7,0.804,
0,3,0.804,
4,4,0.804,
9,9,0.804,
8,8,0.804,
7,7,0.804,
1,1,0.804,
4,2,0.804,
0,0,0.804,
7,7,0.804,
1,1,0.804,
6,3,0.804,
7,7,0.804,
8,8,0.804,
8,8,0.804,
9,9,0.804,
3,3,0.804,
5,5,0.804,
6,0,0.804,
3,3,0.804,
0,0,0.804,
4,4,0.804,
4,2,0.804,
1,1,0.804,
0,0,0.804,
9,9,0.804,
7,7,0.804,
6,2,0.804,
3,3,0.804,
4,6,0.804,
1,1,0.804,
9,9,0.804,
3,3,0.804,
2,6,0.804,
8,8,0.804,
8,8,0.804,
1,1,0.804,
6,8,0.804,
3,3,0.804,
1,1,0.804,
2,2,0.804,
3,3,0.804,
0,0,0.804,
1,1,0.804,
2,2,0.804,
6,2,0.804,
7,7,0.804,
2,2,0.804,
0,0,0.804,
9,9,0.804,
3,0,0.804,
7,7,0.804,
9,9,0.804,
4,4,0.804,
0,0,0.804,
6,4,0.804,
3,3,0.804,
6,6,0.804,
5,5,0.804,
4,2,0.804,
7,7,0.804,
1,1,0.804,
1,1,0.804,
3,3,0.804,
5,5,0.804,
5,5,0.804,
2,2,0.804,
9,9,0.804,
4,4,0.804,
5,5,0.804,
6,2,0.804,
4,2,0.804,
7,7,0.804,
5,5,0.804,
3,3,0.804,
0,0,0.804,
9,9,0.804,
5,9,0.804,
4,4,0.804,
7,7,0.804,
5,5,0.804,
2,2,0.804,
6,0,0.804,
4,2,0.804,
4,4,0.804,
3,6,0.804,
9,9,0.804,
8,8,0.804,
8,7,0.804,
0,0,0.804,
8,8,0.804,
8,8,0.804,
6,6,0.804,
4,4,0.804,
9,9,0.804,
4,4,0.804,
4,2,0.804,
0,0,0.804,
7,7,0.804,
5,5,0.804,
6,6,0.804,
5,5,0.804,
4,3,0.804,
9,9,0.804,
4,2,0.804,
6,2,0.804,
0,3,0.804,
3,3,0.804,
4,4,0.804,
1,1,0.804,
7,7,0.804,
2,2,0.804,
7,7,0.804,
0,0,0.804,
2,2,0.804,
0,0,0.804,
1,1,0.804,
8,2,0.804,
0,0,0.804,
9,9,0.804,
6,6,0.804,
6,6,0.804,
9,9,0.804,
4,4,0.804,
8,8,0.804,
7,7,0.804,
4,4,0.804,
3,3,0.804,
9,9,0.804,
7,7,0.804,
3,3,0.804,
9,9,0.804,
5,5,0.804,
7,7,0.804,
0,0,0.804,
1,1,0.804,
3,3,0.804,
7,7,0.804,
8,8,0.804,
8,8,0.804,
4,2,0.804,
5,5,0.804,
5,5,0.804,
3,3,0.804,
7,7,0.804,
6,2,0.804,
4,0,0.804,
3,0,0.804,
4,4,0.804,
4,2,0.804,
7,7,0.804,
8,8,0.804,
0,0,0.804,
0,6,0.804,
9,9,0.804,
0,0,0.804,
9,9,0.804,
8,8,0.804,
9,9,0.804,
1,1,0.804,
4,4,0.804,
3,3,0.804,
1,1,0.804,
1,1,0.804,
6,6,0.804,
3,3,0.804,
0,0,0.804,
2,2,0.804,
2,2,0.804,
4,4,0.804,
5,5,0.804,
5,5,0.804,
1,1,0.804,
2,2,0.804,
7,7,0.804,
1,1,0.804,
3,3,0.804,
3,0,0.804,
7,7,0.804,
4,4,0.804,
9,7,0.804,
5,5,0.804,
6,6,0.804,
4,8,0.804,
1,1,0.804,
3,0,0.804,
8,0,0.804,
5,5,0.804,
0,0,0.804,
4,2,0.804,
6,8,0.804,
6,6,0.804,
2,2,0.804,
5,5,0.804,
6,0,0.804,
1,1,0.804,
6,0,0.804,
9,9,0.804,
5,9,0.804,
7,7,0.804,
0,0,0.804,
0,0,0.804,
7,7,0.804,
8,8,0.804,
4,4,0.804,
8,8,0.804,
6,6,0.804,
8,8,0.804,
9,9,0.804,
1,1,0.804,
5,5,0.804,
6,8,0.804,
0,0,0.804,
4,4,0.804,
1,1,0.804,
8,8,0.804,
6,0,0.804,
0,0,0.804,
4,4,0.804,
3,3,0.804,
3,3,0.804,
9,9,0.804,
5,5,0.804,
4,4,0.804,
0,0,0.804,
1,1,0.804,
5,5,0.804,
4,6,0.804,
9,9,0.804,
0,0,0.804,
9,9,0.804,
0,0,0.804,
7,7,0.804,
8,8,0.804,
2,2,0.804,
5,5,0.804,
8,8,0.804,
5,5,0.804,
4,4,0.804,
4,4,0.804,
4,6,0.804,
0,0,0.804,
8,8,0.804,
6,0,0.804,
8,8,0.804,
1,1,0.804,
2,2,0.804,
0,0,0.804,
4,6,0.804,
9,9,0.804,
9,9,0.804,
6,0,0.804,
4,4,0.804,
2,2,0.804,
0,0,0.804,
3,1,0.804,
0,0,0.804,
6,0,0.804,
9,9,0.804,
9,9,0.804,
4,2,0.804,
5,5,0.804,
5,5,0.804,
1,8,0.804,
7,7,0.804,
6,6,0.804,
7,7,0.804,
2,2,0.804,
3,3,0.804,
1,1,0.804,
3,0,0.804,
3,3,0.804,
9,9,0.804,
4,2,0.804,
4,2,0.804,
5,5,0.804,
4,4,0.804,
5,9,0.804,
4,4,0.804,
9,9,0.804,
0,0,0.804,
9,9,0.804,
3,3,0.804,
6,0,0.804,
3,3,0.804,
0,0,0.804,
8,8,0.804,
0,0,0.804,
9,9,0.804,
4,4,0.804,
0,0,0.804,
3,1,0.804,
7,7,0.804,
7,7,0.804,
1,1,0.804,
2,0,0.804,
2,2,0.804,
1,1,0.804,
4,4,0.804,
5,5,0.804,
7,7,0.804,
3,2,0.804,
0,0,0.804,
5,5,0.804,
0,0,0.804,
7,7,0.804,
8,8,0.804,
1,1,0.804,
9,9,0.804,
2,2,0.804,
8,8,0.804,
1,1,0.804,
2,2,0.804,
9,9,0.804,
5,5,0.804,
3,3,0.804,
3,3,0.804,
8,8,0.804,
0,0,0.804,
7,7,0.804,
0,0,0.804,
4,2,0.804,
1,1,0.804,
5,5,0.804,
1,1,0.804,
8,8,0.804,
8,8,0.804,
0,0,0.804,
3,3,0.804,
0,0,0.804,
7,7,0.804,
5,5,0.804,
7,9,0.804,
2,4,0.804,
5,5,0.804,
9,9,0.804,
3,3,0.804,
0,0,0.804,
8,8,0.804,
6,6,0.804,
7,7,0.804,
5,5,0.804,
0,0,0.804,
3,3,0.804,
9,9,0.804,
2,2,0.804,
9,9,0.804,
5,5,0.804,
4,4,0.804,
9,9,0.804,
3,6,0.804,
6,0,0.804,
3,3,0.804,
1,1,0.804,
7,7,0.804,
7,7,0.804,
4,2,0.804,
3,3,0.804,
6,2,0.804,
1,1,0.804,
6,0,0.804,
2,2,0.804,
1,1,0.804,
0,0,0.804,
7,5,0.804,
7,9,0.804,
8,6,0.804,
8,8,0.804,
0,0,0.804,
8,8,0.804,
4,6,0.804,
3,3,0.804,
4,3,0.804,
9,9,0.804,
4,4,0.804,
3,3,0.804,
3,3,0.804,
2,2,0.804,
8,8,0.804,
6,1,0.804,
8,8,0.804,
9,9,0.804,
0,0,0.804,
6,6,0.804,
2,3,0.804,
2,2,0.804,
6,2,0.804,
9,9,0.804,
0,3,0.804,
1,1,0.804,
4,4,0.804,
8,8,0.804,
5,5,0.804,
0,0,0.804,
8,8,0.804,
6,6,0.804,
7,7,0.804,
0,0,0.804,
5,5,0.804,
8,8,0.804,
2,2,0.804,
0,0,0.804,
7,7,0.804,
4,4,0.804,
1,1,0.804,
5,5,0.804,
9,9,0.804,
1,1,0.804,
0,0,0.804,
7,7,0.804,
0,6,0.804,
5,5,0.804,
6,2,0.804,
1,1,0.804,
8,8,0.804,
9,9,0.804,
2,4,0.804,
6,6,0.804,
1,1,0.804,
1,1,0.804,
4,6,0.804,
0,0,0.804,
7,7,0.804,
3,3,0.804,
0,0,0.804,
5,5,0.804,
2,2,0.804,
5,5,0.804,
8,8,0.804,
5,5,0.804,
4,6,0.804,
6,6,0.804,
4,2,0.804,
6,2,0.804,
9,9,0.804,
3,3,0.804,
6,2,0.804,
1,1,0.804,
5,5,0.804,
3,1,0.804,
0,0,0.804,
9,9,0.804,
6,4,0.804,
5,5,0.804,
1,1,0.804,
8,8,0.804,
9,9,0.804,
7,7,0.804,
4,4,0.804,
8,8,0.804,
4,2,0.804,
7,7,0.804,
5,9,0.804,
3,3,0.804,
4,6,0.804,
5,5,0.804,
3,3,0.804,
8,8,0.804,
9,9,0.804,
9,9,0.804,
7,9,0.804,
0,0,0.804,
7,9,0.804,
4,2,0.804,
7,7,0.804,
6,6,0.804,
0,0,0.804,
4,2,0.804,
1,1,0.804,
6,0,0.804,
8,8,0.804,
1,1,0.804,
0,0,0.804,
9,9,0.804,
6,6,0.804,
1,1,0.804,
4,2,0.804,
8,8,0.804,
7,7,0.804,
9,9,0.804,
2,2,0.804,
1,1,0.804,
3,3,0.804,
2,2,0.804,
8,8,0.804,
3,3,0.804,
9,9,0.804,
6,6,0.804,
4,2,0.804,
4,2,0.804,
3,3,0.804,
5,8,0.804,
2,2,0.804,
6,0,0.804,
5,5,0.804,
8,8,0.804,
7,7,0.804,
0,0,0.804,
3,3,0.804,
7,7,0.804,
7,5,0.804,
2,2,0.804,
5,5,0.804,
4,3,0.804,
1,1,0.804,
7,7,0.804,
9,9,0.804,
9,9,0.804,
4,4,0.804,
2,2,0.804,
7,7,0.804,
6,6,0.804,
8,8,0.804,
9,9,0.804,
8,8,0.804,
6,0,0.804,
3,3,0.804,
6,3,0.804,
3,3,0.804,
2,0,0.804,
2,2,0.804,
9,9,0.804,
5,5,0.804,
6,6,0.804,
6,6,0.804,
0,0,0.804,
4,2,0.804,
0,0,0.804,
9,9,0.804,
8,8,0.804,
9,9,0.804,
8,8,0.804,
8,8,0.804,
8,8,0.804,
7,7,0.804,
4,6,0.804,
3,1,0.804,
0,0,0.804,
9,9,0.804,
8,8,0.804,
5,5,0.804,
5,5,0.804,
6,0,0.804,
2,2,0.804,
2,2,0.804,
0,0,0.804,
4,3,0.804,
2,2,0.804,
4,4,0.804,
6,1,0.804,
9,9,0.804,
0,0,0.804,
1,1,0.804,
2,2,0.804,
3,3,0.804,
3,0,0.804,
4,2,0.804,
0,0,0.804,
2,2,0.804,
1,1,0.804,
3,3,0.804,
8,8,0.804,
6,2,0.804,
6,6,0.804,
7,7,0.804,
3,3,0.804,
8,8,0.804,
5,5,0.804,
3,3,0.804,
3,3,0.804,
3,3,0.804,
3,3,0.804,
4,4,0.804,
5,7,0.804,
5,5,0.804,
6,6,0.804,
5,5,0.804,
9,9,0.804,
3,3,0.804,
1,1,0.804,
9,9,0.804,
4,2,0.804,
3,3,0.804,
0,0,0.804,
8,8,0.804,
4,2,0.804,
8,8,0.804,
5,5,0.804,
2,2,0.804,
4,2,0.804,
4,4,0.804,
7,7,0.804,
7,7,0.804,
0,0,0.804,
3,3,0.804,
4,2,0.804,
3,3,0.804,
4,4,0.804,
7,7,0.804,
