test_labels,pred_labels,accuracy,loss_hist
3,3,0.7265,
8,8,0.7265,
2,2,0.7265,
3,3,0.7265,
9,9,0.7265,
4,4,0.7265,
9,9,0.7265,
3,3,0.7265,
6,2,0.7265,
7,7,0.7265,
8,8,0.7265,
8,8,0.7265,
6,3,0.7265,
4,4,0.7265,
2,4,0.7265,
0,0,0.7265,
3,8,0.7265,
7,7,0.7265,
4,4,0.7265,
2,2,0.7265,
4,4,0.7265,
2,2,0.7265,
3,4,0.7265,
2,4,0.7265,
2,0,0.7265,
6,4,0.7265,
2,8,0.7265,
8,8,0.7265,
9,9,0.7265,
0,0,0.7265,
0,6,0.7265,
8,3,0.7265,
6,0,0.7265,
8,8,0.7265,
3,3,0.7265,
8,8,0.7265,
3,4,0.7265,
8,8,0.7265,
8,8,0.7265,
1,1,0.7265,
8,8,0.7265,
1,1,0.7265,
6,0,0.7265,
8,6,0.7265,
0,0,0.7265,
2,2,0.7265,
3,3,0.7265,
4,4,0.7265,
6,6,0.7265,
9,9,0.7265,
6,4,0.7265,
3,3,0.7265,
3,3,0.7265,
1,1,0.7265,
3,8,0.7265,
9,9,0.7265,
0,0,0.7265,
5,5,0.7265,
1,1,0.7265,
5,8,0.7265,
2,4,0.7265,
4,2,0.7265,
3,3,0.7265,
3,3,0.7265,
5,5,0.7265,
0,0,0.7265,
2,2,0.7265,
6,6,0.7265,
3,3,0.7265,
3,3,0.7265,
7,7,0.7265,
6,3,0.7265,
4,4,0.7265,
3,3,0.7265,
1,1,0.7265,
7,7,0.7265,
1,1,0.7265,
9,9,0.7265,
6,6,0.7265,
8,8,0.7265,
3,3,0.7265,
2,6,0.7265,
3,3,0.7265,
1,1,0.7265,
7,7,0.7265,
5,5,0.7265,
8,8,0.7265,
3,2,0.7265,
3,4,0.7265,
1,1,0.7265,
3,4,0.7265,
9,9,0.7265,
4,4,0.7265,
6,6,0.7265,
2,2,0.7265,
8,8,0.7265,
4,4,0.7265,
7,7,0.7265,
1,1,0.7265,
2,2,0.7265,
9,9,0.7265,
7,7,0.7265,
1,1,0.7265,
7,9,0.7265,
3,0,0.7265,
4,2,0.7265,
6,4,0.7265,
5,7,0.7265,
7,9,0.7265,
7,5,0.7265,
6,4,0.7265,
0,0,0.7265,
6,4,0.7265,
2,2,0.7265,
4,4,0.7265,
6,2,0.7265,
9,9,0.7265,
3,3,0.7265,
8,7,0.7265,
2,2,0.7265,
6,4,0.7265,
3,3,0.7265,
5,5,0.7265,
5,5,0.7265,
9,9,0.7265,
0,0,0.7265,
0,0,0.7265,
1,1,0.7265,
0,0,0.7265,
2,4,0.7265,
7,7,0.7265,
6,8,0.7265,
1,3,0.7265,
5,5,0.7265,
5,4,0.7265,
1,1,0.7265,
1,1,0.7265,
3,3,0.7265,
8,2,0.7265,
1,1,0.7265,
3,3,0.7265,
0,0,0.7265,
9,9,0.7265,
4,4,0.7265,
0,4,0.7265,
9,9,0.7265,
8,2,0.7265,
6,2,0.7265,
6,6,0.7265,
8,8,0.7265,
6,6,0.7265,
4,6,0.7265,
1,6,0.7265,
6,3,0.7265,
3,3,0.7265,
3,4,0.7265,
4,4,0.7265,
7,7,0.7265,
0,0,0.7265,
0,0,0.7265,
2,6,0.7265,
9,9,0.7265,
0,1,0.7265,
6,6,0.7265,
4,2,0.7265,
8,8,0.7265,
8,8,0.7265,
6,2,0.7265,
7,7,0.7265,
8,8,0.7265,
7,7,0.7265,
3,0,0.7265,
6,4,0.7265,
3,3,0.7265,
1,1,0.7265,
4,3,0.7265,
8,8,0.7265,
9,9,0.7265,
0,0,0.7265,
5,8,0.7265,
1,3,0.7265,
3,6,0.7265,
5,5,0.7265,
3,3,0.7265,
6,4,0.7265,
2,4,0.7265,
5,5,0.7265,
4,4,0.7265,
8,8,0.7265,
1,1,0.7265,
9,9,0.7265,
9,9,0.7265,
2,2,0.7265,
3,3,0.7265,
0,2,0.7265,
1,3,0.7265,
1,3,0.7265,
5,5,0.7265,
7,7,0.7265,
3,3,0.7265,
6,0,0.7265,
2,2,0.7265,
2,2,0.7265,
0,0,0.7265,
8,8,0.7265,
8,7,0.7265,
7,7,0.7265,
3,3,0.7265,
0,6,0.7265,
1,1,0.7265,
0,0,0.7265,
6,6,0.7265,
8,8,0.7265,
8,8,0.7265,
5,9,0.7265,
0,4,0.7265,
8,3,0.7265,
5,7,0.7265,
8,8,0.7265,
0,0,0.7265,
0,0,0.7265,
6,2,0.7265,
8,8,0.7265,
3,1,0.7265,
7,7,0.7265,
3,3,0.7265,
6,1,0.7265,
5,5,0.7265,
6,6,0.7265,
8,8,0.7265,
8,8,0.7265,
0,3,0.7265,
5,5,0.7265,
2,2,0.7265,
5,5,0.7265,
2,0,0.7265,
3,6,0.7265,
3,3,0.7265,
0,3,0.7265,
6,6,0.7265,
6,4,0.7265,
5,5,0.7265,
7,7,0.7265,
8,8,0.7265,
3,3,0.7265,
9,9,0.7265,
5,7,0.7265,
3,3,0.7265,
8,8,0.7265,
6,1,0.7265,
9,9,0.7265,
3,3,0.7265,
2,2,0.7265,
8,8,0.7265,
0,8,0.7265,
5,5,0.7265,
3,3,0.7265,
0,6,0.7265,
6,6,0.7265,
8,8,0.7265,
3,0,0.7265,
1,1,0.7265,
4,4,0.7265,
4,4,0.7265,
2,2,0.7265,
7,9,0.7265,
7,9,0.7265,
2,8,0.7265,
2,2,0.7265,
0,0,0.7265,
5,5,0.7265,
4,4,0.7265,
9,9,0.7265,
0,0,0.7265,
6,3,0.7265,
6,4,0.7265,
4,4,0.7265,
2,2,0.7265,
0,0,0.7265,
0,0,0.7265,
6,2,0.7265,
8,8,0.7265,
5,3,0.7265,
8,8,0.7265,
8,8,0.7265,
1,1,0.7265,
0,0,0.7265,
0,0,0.7265,
1,1,0.7265,
3,3,0.7265,
3,3,0.7265,
7,7,0.7265,
8,8,0.7265,
3,0,0.7265,
4,2,0.7265,
3,3,0.7265,
1,1,0.7265,
5,5,0.7265,
0,0,0.7265,
3,1,0.7265,
3,3,0.7265,
9,9,0.7265,
7,7,0.7265,
9,9,0.7265,
1,1,0.7265,
5,5,0.7265,
2,2,0.7265,
9,7,0.7265,
3,3,0.7265,
9,9,0.7265,
1,1,0.7265,
1,4,0.7265,
7,7,0.7265,
0,7,0.7265,
9,9,0.7265,
0,0,0.7265,
8,8,0.7265,
4,3,0.7265,
7,7,0.7265,
5,5,0.7265,
8,8,0.7265,
6,4,0.7265,
3,3,0.7265,
4,4,0.7265,
7,5,0.7265,
4,2,0.7265,
3,3,0.7265,
0,0,0.7265,
4,4,0.7265,
6,0,0.7265,
2,2,0.7265,
2,4,0.7265,
2,2,0.7265,
3,3,0.7265,
0,0,0.7265,
9,9,0.7265,
8,8,0.7265,
4,4,0.7265,
3,3,0.7265,
3,3,0.7265,
8,8,0.7265,
1,1,0.7265,
3,3,0.7265,
1,1,0.7265,
4,4,0.7265,
7,7,0.7265,
7,7,0.7265,
8,8,0.7265,
9,9,0.7265,
4,4,0.7265,
0,0,0.7265,
9,9,0.7265,
4,4,0.7265,
5,5,0.7265,
8,8,0.7265,
6,2,0.7265,
4,4,0.7265,
0,6,0.7265,
7,9,0.7265,
6,4,0.7265,
0,6,0.7265,
9,9,0.7265,
7,9,0.7265,
9,9,0.7265,
5,9,0.7265,
0,6,0.7265,
7,7,0.7265,
4,4,0.7265,
0,6,0.7265,
3,3,0.7265,
9,9,0.7265,
3,4,0.7265,
9,9,0.7265,
1,1,0.7265,
6,2,0.7265,
1,1,0.7265,
9,9,0.7265,
4,6,0.7265,
2,2,0.7265,
9,9,0.7265,
5,5,0.7265,
1,1,0.7265,
8,8,0.7265,
5,5,0.7265,
9,9,0.7265,
7,5,0.7265,
9,9,0.7265,
1,1,0.7265,
6,0,0.7265,
8,8,0.7265,
0,0,0.7265,
0,2,0.7265,
1,1,0.7265,
9,9,0.7265,
1,1,0.7265,
2,2,0.7265,
8,8,0.7265,
0,8,0.7265,
8,8,0.7265,
9,9,0.7265,
4,4,0.7265,
8,8,0.7265,
2,2,0.7265,
2,2,0.7265,
1,1,0.7265,
2,2,0.7265,
3,0,0.7265,
9,9,0.7265,
5,9,0.7265,
2,2,0.7265,
4,3,0.7265,
5,5,0.7265,
5,5,0.7265,
4,4,0.7265,
9,7,0.7265,
4,2,0.7265,
2,2,0.7265,
5,5,0.7265,
8,8,0.7265,
7,7,0.7265,
7,7,0.7265,
3,4,0.7265,
0,0,0.7265,
9,9,0.7265,
1,1,0.7265,
3,3,0.7265,
8,8,0.7265,
3,3,0.7265,
6,4,0.7265,
0,0,0.7265,
4,4,0.7265,
9,9,0.7265,
9,9,0.7265,
8,8,0.7265,
9,9,0.7265,
2,2,0.7265,
1,1,0.7265,
2,2,0.7265,
6,6,0.7265,
6,8,0.7265,
9,9,0.7265,
4,3,0.7265,
2,2,0.7265,
6,6,0.7265,
0,0,0.7265,
0,8,0.7265,
0,0,0.7265,
0,0,0.7265,
9,9,0.7265,
3,3,0.7265,
1,1,0.7265,
3,3,0.7265,
6,2,0.7265,
6,0,0.7265,
6,0,0.7265,
5,9,0.7265,
1,2,0.7265,
4,4,0.7265,
5,7,0.7265,
0,3,0.7265,
3,3,0.7265,
5,5,0.7265,
4,4,0.7265,
9,9,0.7265,
8,8,0.7265,
8,8,0.7265,
2,2,0.7265,
1,1,0.7265,
3,3,0.7265,
3,2,0.7265,
3,3,0.7265,
6,6,0.7265,
7,7,0.7265,
8,8,0.7265,
3,3,0.7265,
1,1,0.7265,
7,7,0.7265,
7,7,0.7265,
5,5,0.7265,
2,2,0.7265,
4,4,0.7265,
6,0,0.7265,
8,8,0.7265,
4,4,0.7265,
6,0,0.7265,
2,4,0.7265,
5,5,0.7265,
7,7,0.7265,
2,2,0.7265,
9,9,0.7265,
1,1,0.7265,
9,9,0.7265,
8,8,0.7265,
5,5,0.7265,
8,8,0.7265,
2,6,0.7265,
6,3,0.7265,
7,7,0.7265,
8,8,0.7265,
7,7,0.7265,
5,5,0.7265,
1,1,0.7265,
5,5,0.7265,
2,2,0.7265,
0,0,0.7265,
3,3,0.7265,
9,9,0.7265,
7,9,0.7265,
2,4,0.7265,
4,4,0.7265,
4,4,0.7265,
8,8,0.7265,
4,4,0.7265,
4,4,0.7265,
4,6,0.7265,
7,9,0.7265,
2,2,0.7265,
3,3,0.7265,
0,0,0.7265,
8,8,0.7265,
3,4,0.7265,
2,2,0.7265,
3,3,0.7265,
5,5,0.7265,
0,4,0.7265,
5,8,0.7265,
8,8,0.7265,
4,4,0.7265,
8,8,0.7265,
1,1,0.7265,
8,8,0.7265,
3,0,0.7265,
0,6,0.7265,
0,6,0.7265,
0,0,0.7265,
9,9,0.7265,
7,7,0.7265,
0,0,0.7265,
7,5,0.7265,
6,0,0.7265,
2,4,0.7265,
8,9,0.7265,
1,1,0.7265,
5,5,0.7265,
3,3,0.7265,
0,0,0.7265,
8,8,0.7265,
7,7,0.7265,
2,2,0.7265,
0,2,0.7265,
1,1,0.7265,
4,4,0.7265,
6,0,0.7265,
7,7,0.7265,
7,5,0.7265,
1,1,0.7265,
4,4,0.7265,
4,3,0.7265,
2,2,0.7265,
9,9,0.7265,
7,7,0.7265,
7,7,0.7265,
0,0,0.7265,
4,4,0.7265,
9,9,0.7265,
8,8,0.7265,
7,7,0.7265,
1,1,0.7265,
4,6,0.7265,
0,0,0.7265,
7,7,0.7265,
1,1,0.7265,
6,3,0.7265,
7,7,0.7265,
8,8,0.7265,
8,8,0.7265,
9,9,0.7265,
3,3,0.7265,
5,5,0.7265,
6,2,0.7265,
3,3,0.7265,
0,0,0.7265,
4,4,0.7265,
4,4,0.7265,
1,1,0.7265,
0,0,0.7265,
9,9,0.7265,
7,7,0.7265,
6,4,0.7265,
3,3,0.7265,
4,4,0.7265,
1,1,0.7265,
9,9,0.7265,
3,3,0.7265,
2,4,0.7265,
8,8,0.7265,
8,8,0.7265,
1,1,0.7265,
6,8,0.7265,
3,3,0.7265,
1,1,0.7265,
2,4,0.7265,
3,3,0.7265,
0,0,0.7265,
1,1,0.7265,
2,2,0.7265,
6,8,0.7265,
7,7,0.7265,
2,2,0.7265,
0,0,0.7265,
9,9,0.7265,
3,0,0.7265,
7,7,0.7265,
9,7,0.7265,
4,4,0.7265,
0,2,0.7265,
6,6,0.7265,
3,3,0.7265,
6,6,0.7265,
5,3,0.7265,
4,4,0.7265,
7,7,0.7265,
1,1,0.7265,
1,1,0.7265,
3,3,0.7265,
5,5,0.7265,
5,5,0.7265,
2,2,0.7265,
9,9,0.7265,
4,4,0.7265,
5,7,0.7265,
6,2,0.7265,
4,2,0.7265,
7,5,0.7265,
5,9,0.7265,
3,3,0.7265,
0,0,0.7265,
9,9,0.7265,
5,5,0.7265,
4,4,0.7265,
7,7,0.7265,
5,5,0.7265,
2,2,0.7265,
6,0,0.7265,
4,2,0.7265,
4,4,0.7265,
3,4,0.7265,
9,9,0.7265,
8,8,0.7265,
8,7,0.7265,
0,2,0.7265,
8,8,0.7265,
8,8,0.7265,
6,0,0.7265,
4,4,0.7265,
9,9,0.7265,
4,4,0.7265,
4,2,0.7265,
0,0,0.7265,
7,7,0.7265,
5,5,0.7265,
6,2,0.7265,
5,9,0.7265,
4,3,0.7265,
9,9,0.7265,
4,4,0.7265,
6,2,0.7265,
0,3,0.7265,
3,3,0.7265,
4,4,0.7265,
1,1,0.7265,
7,7,0.7265,
2,2,0.7265,
7,7,0.7265,
0,0,0.7265,
2,2,0.7265,
0,4,0.7265,
1,1,0.7265,
8,6,0.7265,
0,1,0.7265,
9,9,0.7265,
6,6,0.7265,
6,1,0.7265,
9,9,0.7265,
4,4,0.7265,
8,8,0.7265,
7,7,0.7265,
4,4,0.7265,
3,3,0.7265,
9,9,0.7265,
7,7,0.7265,
3,3,0.7265,
9,9,0.7265,
5,5,0.7265,
7,7,0.7265,
0,0,0.7265,
1,1,0.7265,
3,3,0.7265,
7,7,0.7265,
8,5,0.7265,
8,8,0.7265,
4,4,0.7265,
5,5,0.7265,
5,5,0.7265,
3,3,0.7265,
7,5,0.7265,
6,4,0.7265,
4,6,0.7265,
3,3,0.7265,
4,4,0.7265,
4,4,0.7265,
7,7,0.7265,
8,8,0.7265,
0,0,0.7265,
0,2,0.7265,
9,9,0.7265,
0,6,0.7265,
9,9,0.7265,
8,8,0.7265,
9,7,0.7265,
1,3,0.7265,
4,4,0.7265,
3,4,0.7265,
1,1,0.7265,
1,1,0.7265,
6,4,0.7265,
3,3,0.7265,
0,0,0.7265,
2,2,0.7265,
2,2,0.7265,
4,4,0.7265,
5,5,0.7265,
5,5,0.7265,
1,1,0.7265,
2,8,0.7265,
7,7,0.7265,
1,1,0.7265,
3,1,0.7265,
3,0,0.7265,
7,7,0.7265,
4,2,0.7265,
9,9,0.7265,
5,5,0.7265,
6,6,0.7265,
4,4,0.7265,
1,1,0.7265,
3,3,0.7265,
8,8,0.7265,
5,5,0.7265,
0,6,0.7265,
4,4,0.7265,
6,2,0.7265,
6,6,0.7265,
2,2,0.7265,
5,5,0.7265,
6,6,0.7265,
1,1,0.7265,
6,3,0.7265,
9,9,0.7265,
5,9,0.7265,
7,7,0.7265,
0,0,0.7265,
0,0,0.7265,
7,7,0.7265,
8,8,0.7265,
4,4,0.7265,
8,8,0.7265,
6,4,0.7265,
8,8,0.7265,
9,8,0.7265,
1,1,0.7265,
5,9,0.7265,
6,4,0.7265,
0,0,0.7265,
4,3,0.7265,
1,1,0.7265,
8,8,0.7265,
6,0,0.7265,
0,0,0.7265,
4,4,0.7265,
3,3,0.7265,
3,3,0.7265,
9,9,0.7265,
5,5,0.7265,
4,4,0.7265,
0,0,0.7265,
1,1,0.7265,
5,5,0.7265,
4,2,0.7265,
9,9,0.7265,
0,0,0.7265,
9,9,0.7265,
0,0,0.7265,
7,7,0.7265,
8,8,0.7265,
2,4,0.7265,
5,5,0.7265,
8,8,0.7265,
5,7,0.7265,
4,4,0.7265,
4,2,0.7265,
4,6,0.7265,
0,0,0.7265,
8,8,0.7265,
6,6,0.7265,
8,8,0.7265,
1,1,0.7265,
2,2,0.7265,
0,0,0.7265,
4,3,0.7265,
9,9,0.7265,
9,9,0.7265,
6,6,0.7265,
4,6,0.7265,
2,2,0.7265,
0,6,0.7265,
3,4,0.7265,
0,0,0.7265,
6,3,0.7265,
9,9,0.7265,
9,9,0.7265,
4,2,0.7265,
5,5,0.7265,
5,5,0.7265,
1,8,0.7265,
7,7,0.7265,
6,6,0.7265,
7,7,0.7265,
2,2,0.7265,
3,3,0.7265,
1,1,0.7265,
3,6,0.7265,
3,3,0.7265,
9,9,0.7265,
4,2,0.7265,
4,6,0.7265,
5,4,0.7265,
4,4,0.7265,
5,9,0.7265,
4,4,0.7265,
9,9,0.7265,
0,0,0.7265,
9,9,0.7265,
3,3,0.7265,
6,0,0.7265,
3,3,0.7265,
0,0,0.7265,
8,8,0.7265,
0,0,0.7265,
9,9,0.7265,
4,4,0.7265,
0,0,0.7265,
3,6,0.7265,
7,9,0.7265,
7,5,0.7265,
1,1,0.7265,
2,8,0.7265,
2,6,0.7265,
1,1,0.7265,
4,4,0.7265,
5,5,0.7265,
7,7,0.7265,
3,3,0.7265,
0,0,0.7265,
5,3,0.7265,
0,0,0.7265,
7,7,0.7265,
8,8,0.7265,
1,1,0.7265,
9,9,0.7265,
2,2,0.7265,
8,8,0.7265,
1,1,0.7265,
2,2,0.7265,
9,9,0.7265,
5,5,0.7265,
3,3,0.7265,
3,3,0.7265,
8,8,0.7265,
0,0,0.7265,
7,7,0.7265,
0,0,0.7265,
4,4,0.7265,
1,1,0.7265,
5,5,0.7265,
1,0,0.7265,
8,8,0.7265,
8,8,0.7265,
0,0,0.7265,
3,3,0.7265,
0,0,0.7265,
7,7,0.7265,
5,9,0.7265,
7,9,0.7265,
2,3,0.7265,
5,8,0.7265,
9,9,0.7265,
3,3,0.7265,
0,0,0.7265,
8,8,0.7265,
6,8,0.7265,
7,7,0.7265,
5,5,0.7265,
0,6,0.7265,
3,3,0.7265,
9,9,0.7265,
2,2,0.7265,
9,9,0.7265,
5,5,0.7265,
4,4,0.7265,
9,9,0.7265,
3,6,0.7265,
6,0,0.7265,
3,3,0.7265,
1,1,0.7265,
7,5,0.7265,
7,7,0.7265,
4,4,0.7265,
3,3,0.7265,
6,4,0.7265,
1,1,0.7265,
6,0,0.7265,
2,2,0.7265,
1,1,0.7265,
0,0,0.7265,
7,7,0.7265,
7,9,0.7265,
8,6,0.7265,
8,8,0.7265,
0,0,0.7265,
8,8,0.7265,
4,4,0.7265,
3,3,0.7265,
4,3,0.7265,
9,9,0.7265,
4,4,0.7265,
3,4,0.7265,
3,3,0.7265,
2,2,0.7265,
8,8,0.7265,
6,6,0.7265,
8,8,0.7265,
9,9,0.7265,
0,0,0.7265,
6,4,0.7265,
2,2,0.7265,
2,2,0.7265,
6,2,0.7265,
9,9,0.7265,
0,3,0.7265,
1,1,0.7265,
4,4,0.7265,
8,8,0.7265,
5,5,0.7265,
0,3,0.7265,
8,8,0.7265,
6,6,0.7265,
7,7,0.7265,
0,0,0.7265,
5,5,0.7265,
8,8,0.7265,
2,2,0.7265,
0,0,0.7265,
7,7,0.7265,
4,5,0.7265,
1,1,0.7265,
5,5,0.7265,
9,9,0.7265,
1,1,0.7265,
0,0,0.7265,
7,7,0.7265,
0,6,0.7265,
5,5,0.7265,
6,2,0.7265,
1,1,0.7265,
8,8,0.7265,
9,9,0.7265,
2,2,0.7265,
6,6,0.7265,
1,1,0.7265,
1,1,0.7265,
4,4,0.7265,
0,6,0.7265,
7,7,0.7265,
3,3,0.7265,
0,6,0.7265,
5,7,0.7265,
2,2,0.7265,
5,8,0.7265,
8,4,0.7265,
5,5,0.7265,
4,4,0.7265,
6,3,0.7265,
4,4,0.7265,
6,2,0.7265,
9,9,0.7265,
3,3,0.7265,
6,4,0.7265,
1,1,0.7265,
5,5,0.7265,
3,1,0.7265,
0,2,0.7265,
9,9,0.7265,
6,8,0.7265,
5,5,0.7265,
1,1,0.7265,
8,8,0.7265,
9,9,0.7265,
7,7,0.7265,
4,4,0.7265,
8,8,0.7265,
4,2,0.7265,
7,7,0.7265,
5,3,0.7265,
3,3,0.7265,
4,4,0.7265,
5,5,0.7265,
3,3,0.7265,
8,8,0.7265,
9,9,0.7265,
9,9,0.7265,
7,7,0.7265,
0,0,0.7265,
7,9,0.7265,
4,2,0.7265,
7,7,0.7265,
6,6,0.7265,
0,0,0.7265,
4,4,0.7265,
1,1,0.7265,
6,3,0.7265,
8,8,0.7265,
1,1,0.7265,
0,0,0.7265,
9,9,0.7265,
6,6,0.7265,
1,1,0.7265,
4,4,0.7265,
8,8,0.7265,
7,7,0.7265,
9,9,0.7265,
2,2,0.7265,
1,1,0.7265,
3,1,0.7265,
2,2,0.7265,
8,8,0.7265,
3,3,0.7265,
9,9,0.7265,
6,2,0.7265,
4,4,0.7265,
4,4,0.7265,
3,3,0.7265,
5,4,0.7265,
2,2,0.7265,
6,0,0.7265,
5,5,0.7265,
8,8,0.7265,
7,7,0.7265,
0,8,0.7265,
3,3,0.7265,
7,7,0.7265,
7,5,0.7265,
2,6,0.7265,
5,9,0.7265,
4,3,0.7265,
1,1,0.7265,
7,7,0.7265,
9,9,0.7265,
9,9,0.7265,
4,4,0.7265,
2,2,0.7265,
7,7,0.7265,
6,6,0.7265,
8,8,0.7265,
9,9,0.7265,
8,8,0.7265,
6,3,0.7265,
3,3,0.7265,
6,0,0.7265,
3,3,0.7265,
2,0,0.7265,
2,2,0.7265,
9,9,0.7265,
5,5,0.7265,
6,6,0.7265,
